,index,heart_rate,anomaly
16121,2020-02-25 23:25:00,47.4,1
16122,2020-02-25 23:30:00,48.0,1
16123,2020-02-25 23:35:00,48.4,1
16124,2020-02-25 23:40:00,48.6,1
16125,2020-02-25 23:45:00,48.4,1
16126,2020-02-25 23:50:00,48.6,1
16127,2020-02-25 23:55:00,48.0,1
16128,2020-02-26 00:00:00,47.6,1
16129,2020-02-26 00:05:00,49.8,1
16130,2020-02-26 00:10:00,56.8,1
16131,2020-02-26 00:15:00,57.4,1
16132,2020-02-26 00:20:00,51.2,1
16133,2020-02-26 00:25:00,50.0,1
16134,2020-02-26 00:30:00,50.0,1
16135,2020-02-26 00:35:00,50.4,1
16136,2020-02-26 00:40:00,51.0,1
16137,2020-02-26 00:45:00,51.4,1
16138,2020-02-26 00:50:00,51.6,1
16139,2020-02-26 00:55:00,51.0,1
16140,2020-02-26 01:00:00,51.4,1
16141,2020-02-26 01:05:00,52.4,1
16142,2020-02-26 01:10:00,53.0,1
16143,2020-02-26 01:15:00,51.0,1
16144,2020-02-26 01:20:00,49.6,1
16145,2020-02-26 01:25:00,52.4,1
16146,2020-02-26 01:30:00,52.6,1
16147,2020-02-26 01:35:00,51.6,1
16148,2020-02-26 01:40:00,50.2,1
16149,2020-02-26 01:45:00,48.6,1
16150,2020-02-26 01:50:00,48.8,1
16151,2020-02-26 01:55:00,49.2,1
16152,2020-02-26 02:00:00,47.6,1
16153,2020-02-26 02:05:00,48.2,1
16154,2020-02-26 02:10:00,50.0,1
16155,2020-02-26 02:15:00,50.0,1
16156,2020-02-26 02:20:00,50.4,1
16157,2020-02-26 02:25:00,50.2,1
16158,2020-02-26 02:30:00,49.0,1
16159,2020-02-26 02:35:00,47.0,1
16160,2020-02-26 02:40:00,44.0,1
16161,2020-02-26 02:45:00,43.6,1
16162,2020-02-26 02:50:00,43.4,1
16163,2020-02-26 02:55:00,44.0,1
16164,2020-02-26 03:00:00,44.0,1
16165,2020-02-26 03:05:00,44.8,1
16166,2020-02-26 03:10:00,49.2,1
16167,2020-02-26 03:15:00,53.2,1
16168,2020-02-26 03:20:00,50.4,1
16169,2020-02-26 03:25:00,49.6,1
16170,2020-02-26 03:30:00,50.8,1
16171,2020-02-26 03:35:00,48.6,1
16172,2020-02-26 03:40:00,48.0,1
16173,2020-02-26 03:45:00,46.8,1
16174,2020-02-26 03:50:00,44.6,1
16175,2020-02-26 03:55:00,44.4,1
16176,2020-02-26 04:00:00,44.6,1
16177,2020-02-26 04:05:00,44.4,1
16178,2020-02-26 04:10:00,45.0,1
16179,2020-02-26 04:15:00,45.0,1
16180,2020-02-26 04:20:00,45.0,1
16181,2020-02-26 04:25:00,45.8,1
16182,2020-02-26 04:30:00,46.6,1
16183,2020-02-26 04:35:00,46.0,1
16184,2020-02-26 04:40:00,46.4,1
16185,2020-02-26 04:45:00,47.0,1
16186,2020-02-26 04:50:00,47.0,1
16187,2020-02-26 04:55:00,49.0,1
16188,2020-02-26 05:00:00,52.0,1
16189,2020-02-26 05:05:00,50.8,1
16190,2020-02-26 05:10:00,49.0,1
16191,2020-02-26 05:15:00,49.4,1
16192,2020-02-26 05:20:00,50.8,1
16193,2020-02-26 05:25:00,50.4,1
16194,2020-02-26 05:30:00,47.2,1
16195,2020-02-26 05:35:00,45.6,1
16196,2020-02-26 05:40:00,45.0,1
16197,2020-02-26 05:45:00,45.4,1
16198,2020-02-26 05:50:00,46.0,1
16199,2020-02-26 05:55:00,46.4,1
16200,2020-02-26 06:00:00,47.0,1
16201,2020-02-26 06:05:00,46.6,1
16202,2020-02-26 06:10:00,45.6,1
16203,2020-02-26 06:15:00,44.2,1
16204,2020-02-26 06:20:00,43.4,1
16205,2020-02-26 06:25:00,44.0,1
16206,2020-02-26 06:30:00,48.0,1
16207,2020-02-26 06:35:00,52.8,1
16208,2020-02-26 06:40:00,51.4,1
16209,2020-02-26 06:45:00,50.8,1
16210,2020-02-26 06:50:00,48.2,1
16211,2020-02-26 06:55:00,45.4,1
16212,2020-02-26 07:00:00,43.0,1
16213,2020-02-26 07:05:00,42.6,-1
16214,2020-02-26 07:10:00,41.6,-1
16215,2020-02-26 07:15:00,41.0,-1
16216,2020-02-26 07:20:00,41.0,-1
16217,2020-02-26 07:25:00,41.4,-1
16218,2020-02-26 07:30:00,42.4,-1
16219,2020-02-26 07:35:00,43.4,1
16220,2020-02-26 07:40:00,44.8,1
16221,2020-02-26 07:45:00,45.2,1
16222,2020-02-26 07:50:00,44.4,1
16223,2020-02-26 07:55:00,45.4,1
16224,2020-02-26 08:00:00,49.6,1
16225,2020-02-26 08:05:00,52.2,1
16226,2020-02-26 08:10:00,47.5,1
16227,2020-02-26 08:15:00,47.0,1
16228,2020-02-26 08:20:00,47.0,1
16229,2020-02-26 08:25:00,48.2,1
16230,2020-02-26 08:30:00,46.0,1
16231,2020-02-26 08:35:00,44.0,1
16232,2020-02-26 08:40:00,44.0,1
16233,2020-02-26 08:45:00,44.0,1
16234,2020-02-26 08:50:00,44.0722891566265,1
16235,2020-02-26 08:55:00,44.19277108433735,1
16236,2020-02-26 09:00:00,44.31325301204819,1
16237,2020-02-26 09:05:00,44.43373493975904,1
16238,2020-02-26 09:10:00,44.55421686746988,1
16239,2020-02-26 09:15:00,44.67469879518072,1
16240,2020-02-26 09:20:00,44.795180722891565,1
16241,2020-02-26 09:25:00,44.91566265060241,1
16242,2020-02-26 09:30:00,45.036144578313255,1
16243,2020-02-26 09:35:00,45.1566265060241,1
16244,2020-02-26 09:40:00,45.27710843373494,1
16245,2020-02-26 09:45:00,45.39759036144578,1
16246,2020-02-26 09:50:00,45.51807228915662,1
16247,2020-02-26 09:55:00,45.63855421686747,1
16248,2020-02-26 10:00:00,45.75903614457832,1
16249,2020-02-26 10:05:00,45.87951807228916,1
16250,2020-02-26 10:10:00,46.0,1
16251,2020-02-26 10:15:00,46.12048192771084,1
16252,2020-02-26 10:20:00,46.24096385542169,1
16253,2020-02-26 10:25:00,46.36144578313253,1
16254,2020-02-26 10:30:00,46.48192771084338,1
16255,2020-02-26 10:35:00,46.60240963855422,1
16256,2020-02-26 10:40:00,46.72289156626506,1
16257,2020-02-26 10:45:00,46.8433734939759,1
16258,2020-02-26 10:50:00,46.963855421686745,1
16259,2020-02-26 10:55:00,47.08433734939759,1
16260,2020-02-26 11:00:00,47.20481927710844,1
16261,2020-02-26 11:05:00,47.32530120481928,1
16262,2020-02-26 11:10:00,47.44578313253013,1
16263,2020-02-26 11:15:00,47.566265060240966,1
16264,2020-02-26 11:20:00,47.68674698795181,1
16265,2020-02-26 11:25:00,47.80722891566265,1
16266,2020-02-26 11:30:00,47.9277108433735,1
16267,2020-02-26 11:35:00,48.04819277108434,1
16268,2020-02-26 11:40:00,48.16867469879518,1
16269,2020-02-26 11:45:00,48.28915662650603,1
16270,2020-02-26 11:50:00,48.40963855421687,1
16271,2020-02-26 11:55:00,48.53012048192771,1
16272,2020-02-26 12:00:00,48.65060240963855,1
16273,2020-02-26 12:05:00,48.77108433734939,1
16274,2020-02-26 12:10:00,48.89156626506024,1
16275,2020-02-26 12:15:00,49.01204819277108,1
16276,2020-02-26 12:20:00,49.13253012048193,1
16277,2020-02-26 12:25:00,49.25301204819277,1
16278,2020-02-26 12:30:00,49.373493975903614,1
16279,2020-02-26 12:35:00,49.49397590361446,1
16280,2020-02-26 12:40:00,49.6144578313253,1
16281,2020-02-26 12:45:00,49.73493975903615,1
16282,2020-02-26 12:50:00,49.85542168674699,1
16283,2020-02-26 12:55:00,49.97590361445784,1
16284,2020-02-26 13:00:00,50.09638554216868,1
16285,2020-02-26 13:05:00,50.21686746987952,1
16286,2020-02-26 13:10:00,50.33734939759036,1
16287,2020-02-26 13:15:00,50.45783132530121,1
16288,2020-02-26 13:20:00,50.57831325301205,1
16289,2020-02-26 13:25:00,50.69879518072289,1
16290,2020-02-26 13:30:00,50.81927710843373,1
16291,2020-02-26 13:35:00,50.93975903614458,1
16292,2020-02-26 13:40:00,51.06024096385542,1
16293,2020-02-26 13:45:00,51.18072289156627,1
16294,2020-02-26 13:50:00,51.30120481927711,1
16295,2020-02-26 13:55:00,51.42168674698795,1
16296,2020-02-26 14:00:00,51.54216867469879,1
16297,2020-02-26 14:05:00,51.66265060240964,1
16298,2020-02-26 14:10:00,51.78313253012048,1
16299,2020-02-26 14:15:00,51.90361445783133,1
16300,2020-02-26 14:20:00,52.024096385542165,1
16301,2020-02-26 14:25:00,52.14457831325301,1
16302,2020-02-26 14:30:00,52.26506024096386,1
16303,2020-02-26 14:35:00,52.385542168674704,1
16304,2020-02-26 14:40:00,52.506024096385545,1
16305,2020-02-26 14:45:00,52.62650602409639,1
16306,2020-02-26 14:50:00,52.74698795180723,1
16307,2020-02-26 14:55:00,52.86746987951807,1
16308,2020-02-26 15:00:00,52.98795180722891,1
16309,2020-02-26 15:05:00,53.108433734939766,1
16310,2020-02-26 15:10:00,53.22891566265061,1
16311,2020-02-26 15:15:00,53.34939759036145,1
16312,2020-02-26 15:20:00,53.46987951807229,1
16313,2020-02-26 15:25:00,53.59036144578313,1
16314,2020-02-26 15:30:00,53.71084337349398,1
16315,2020-02-26 15:35:00,53.83132530120482,1
16316,2020-02-26 15:40:00,53.95180722891566,1
16317,2020-02-26 15:45:00,54.0722891566265,1
16318,2020-02-26 15:50:00,54.19277108433735,1
16319,2020-02-26 15:55:00,54.3132530120482,1
16320,2020-02-26 16:00:00,54.43373493975904,1
16321,2020-02-26 16:05:00,54.55421686746988,1
16322,2020-02-26 16:10:00,54.67469879518072,1
16323,2020-02-26 16:15:00,54.795180722891565,1
16324,2020-02-26 16:20:00,54.91566265060241,1
16325,2020-02-26 16:25:00,55.036144578313255,1
16326,2020-02-26 16:30:00,55.1566265060241,1
16327,2020-02-26 16:35:00,55.27710843373494,1
16328,2020-02-26 16:40:00,55.39759036144578,1
16329,2020-02-26 16:45:00,55.51807228915662,1
16330,2020-02-26 16:50:00,55.63855421686746,1
16331,2020-02-26 16:55:00,55.75903614457832,1
16332,2020-02-26 17:00:00,55.87951807228916,1
16333,2020-02-26 17:05:00,56.0,1
16334,2020-02-26 17:10:00,56.12048192771084,1
16335,2020-02-26 17:15:00,56.24096385542168,1
16336,2020-02-26 17:20:00,56.36144578313254,1
16337,2020-02-26 17:25:00,56.48192771084338,1
16338,2020-02-26 17:30:00,56.60240963855422,1
16339,2020-02-26 17:35:00,56.72289156626506,1
16340,2020-02-26 17:40:00,56.8433734939759,1
16341,2020-02-26 17:45:00,56.96385542168675,1
16342,2020-02-26 17:50:00,57.08433734939759,1
16343,2020-02-26 17:55:00,57.20481927710844,1
16344,2020-02-26 18:00:00,57.32530120481928,1
16345,2020-02-26 18:05:00,57.44578313253012,1
16346,2020-02-26 18:10:00,57.56626506024097,1
16347,2020-02-26 18:15:00,57.68674698795181,1
16348,2020-02-26 18:20:00,57.807228915662655,1
16349,2020-02-26 18:25:00,57.9277108433735,-1
16350,2020-02-26 18:30:00,58.04819277108434,-1
16351,2020-02-26 18:35:00,58.16867469879518,-1
16352,2020-02-26 18:40:00,58.28915662650602,-1
16353,2020-02-26 18:45:00,58.40963855421687,-1
16354,2020-02-26 18:50:00,58.53012048192771,-1
16355,2020-02-26 18:55:00,58.65060240963855,-1
16356,2020-02-26 19:00:00,58.77108433734939,-1
16357,2020-02-26 19:05:00,58.89156626506024,-1
16358,2020-02-26 19:10:00,59.01204819277109,-1
16359,2020-02-26 19:15:00,59.13253012048193,-1
16360,2020-02-26 19:20:00,59.25301204819277,-1
16361,2020-02-26 19:25:00,59.373493975903614,-1
16362,2020-02-26 19:30:00,59.493975903614455,-1
16363,2020-02-26 19:35:00,59.61445783132531,-1
16364,2020-02-26 19:40:00,59.73493975903615,-1
16365,2020-02-26 19:45:00,59.85542168674699,-1
16366,2020-02-26 19:50:00,59.97590361445784,-1
16367,2020-02-26 19:55:00,60.09638554216868,-1
16368,2020-02-26 20:00:00,60.21686746987952,-1
16369,2020-02-26 20:05:00,60.337349397590366,-1
16370,2020-02-26 20:10:00,60.45783132530121,-1
16371,2020-02-26 20:15:00,60.57831325301205,-1
16372,2020-02-26 20:20:00,60.69879518072289,-1
16373,2020-02-26 20:25:00,60.81927710843373,-1
16374,2020-02-26 20:30:00,60.93975903614457,-1
16375,2020-02-26 20:35:00,61.06024096385543,-1
16376,2020-02-26 20:40:00,61.18072289156627,-1
16377,2020-02-26 20:45:00,61.30120481927711,-1
16378,2020-02-26 20:50:00,61.42168674698795,-1
16379,2020-02-26 20:55:00,61.54216867469879,-1
16380,2020-02-26 21:00:00,61.66265060240964,-1
16381,2020-02-26 21:05:00,61.78313253012048,-1
16382,2020-02-26 21:10:00,61.90361445783133,-1
16383,2020-02-26 21:15:00,61.755180722891566,-1
16384,2020-02-26 21:20:00,61.04,-1
16385,2020-02-26 21:25:00,60.8741935483871,-1
16386,2020-02-26 21:30:00,60.37096774193549,-1
16387,2020-02-26 21:35:00,59.84677419354839,-1
16388,2020-02-26 21:40:00,59.322580645161295,-1
16389,2020-02-26 21:45:00,58.79838709677419,-1
16390,2020-02-26 21:50:00,58.274193548387096,-1
16391,2020-02-26 21:55:00,57.75,1
16392,2020-02-26 22:00:00,57.2258064516129,1
16393,2020-02-26 22:05:00,56.70161290322581,1
16394,2020-02-26 22:10:00,56.17741935483871,1
16395,2020-02-26 22:15:00,55.65322580645161,1
16396,2020-02-26 22:20:00,55.12903225806451,1
16397,2020-02-26 22:25:00,54.604838709677416,1
16398,2020-02-26 22:30:00,54.08064516129032,1
16399,2020-02-26 22:35:00,53.55645161290322,1
16400,2020-02-26 22:40:00,53.032258064516135,1
16401,2020-02-26 22:45:00,52.50806451612904,1
16402,2020-02-26 22:50:00,51.983870967741936,1
16403,2020-02-26 22:55:00,51.45967741935484,1
16404,2020-02-26 23:00:00,50.93548387096774,1
16405,2020-02-26 23:05:00,50.41129032258065,1
16406,2020-02-26 23:10:00,49.88709677419355,1
16407,2020-02-26 23:15:00,49.36290322580645,1
16408,2020-02-26 23:20:00,48.83870967741935,1
16409,2020-02-26 23:25:00,48.314516129032256,1
16410,2020-02-26 23:30:00,48.4,1
16411,2020-02-26 23:35:00,48.6,1
16412,2020-02-26 23:40:00,48.4,1
16413,2020-02-26 23:45:00,50.2,1
16414,2020-02-26 23:50:00,52.4,1
16415,2020-02-26 23:55:00,53.0,1
16416,2020-02-27 00:00:00,53.0,1
16417,2020-02-27 00:05:00,52.6,1
16418,2020-02-27 00:10:00,52.8,1
16419,2020-02-27 00:15:00,55.2,1
16420,2020-02-27 00:20:00,61.0,-1
16421,2020-02-27 00:25:00,65.8,-1
16422,2020-02-27 00:30:00,62.0,-1
16423,2020-02-27 00:35:00,57.4,1
16424,2020-02-27 00:40:00,55.0,1
16425,2020-02-27 00:45:00,55.0,1
16426,2020-02-27 00:50:00,55.4,1
16427,2020-02-27 00:55:00,56.0,1
16428,2020-02-27 01:00:00,55.2,1
16429,2020-02-27 01:05:00,53.2,1
16430,2020-02-27 01:10:00,50.8,1
16431,2020-02-27 01:15:00,49.0,1
16432,2020-02-27 01:20:00,49.0,1
16433,2020-02-27 01:25:00,49.0,1
16434,2020-02-27 01:30:00,49.4,1
16435,2020-02-27 01:35:00,50.4,1
16436,2020-02-27 01:40:00,52.2,1
16437,2020-02-27 01:45:00,54.4,1
16438,2020-02-27 01:50:00,55.8,1
16439,2020-02-27 01:55:00,62.6,-1
16440,2020-02-27 02:00:00,71.0,-1
16441,2020-02-27 02:05:00,65.4,-1
16442,2020-02-27 02:10:00,56.6,1
16443,2020-02-27 02:15:00,56.4,1
16444,2020-02-27 02:20:00,57.8,1
16445,2020-02-27 02:25:00,57.0,1
16446,2020-02-27 02:30:00,54.0,1
16447,2020-02-27 02:35:00,54.4,1
16448,2020-02-27 02:40:00,54.6,1
16449,2020-02-27 02:45:00,54.0,1
16450,2020-02-27 02:50:00,52.4,1
16451,2020-02-27 02:55:00,49.2,1
16452,2020-02-27 03:00:00,48.8,1
16453,2020-02-27 03:05:00,49.2,1
16454,2020-02-27 03:10:00,48.0,1
16455,2020-02-27 03:15:00,49.6,1
16456,2020-02-27 03:20:00,51.6,1
16457,2020-02-27 03:25:00,52.2,1
16458,2020-02-27 03:30:00,57.2,1
16459,2020-02-27 03:35:00,66.0,-1
16460,2020-02-27 03:40:00,69.2,-1
16461,2020-02-27 03:45:00,63.0,-1
16462,2020-02-27 03:50:00,58.0,-1
16463,2020-02-27 03:55:00,53.0,1
16464,2020-02-27 04:00:00,49.6,1
16465,2020-02-27 04:05:00,49.4,1
16466,2020-02-27 04:10:00,50.0,1
16467,2020-02-27 04:15:00,50.4,1
16468,2020-02-27 04:20:00,51.8,1
16469,2020-02-27 04:25:00,53.0,1
16470,2020-02-27 04:30:00,52.2,1
16471,2020-02-27 04:35:00,51.8,1
16472,2020-02-27 04:40:00,52.2,1
16473,2020-02-27 04:45:00,51.0,1
16474,2020-02-27 04:50:00,49.4,1
16475,2020-02-27 04:55:00,46.6,1
16476,2020-02-27 05:00:00,46.0,1
16477,2020-02-27 05:05:00,46.4,1
16478,2020-02-27 05:10:00,47.0,1
16479,2020-02-27 05:15:00,49.0,1
16480,2020-02-27 05:20:00,52.4,1
16481,2020-02-27 05:25:00,51.8,1
16482,2020-02-27 05:30:00,49.6,1
16483,2020-02-27 05:35:00,50.2,1
16484,2020-02-27 05:40:00,52.4,1
16485,2020-02-27 05:45:00,53.4,1
16486,2020-02-27 05:50:00,53.6,1
16487,2020-02-27 05:55:00,53.0,1
16488,2020-02-27 06:00:00,53.0,1
16489,2020-02-27 06:05:00,50.2,1
16490,2020-02-27 06:10:00,46.0,1
16491,2020-02-27 06:15:00,46.0,1
16492,2020-02-27 06:20:00,46.4,1
16493,2020-02-27 06:25:00,47.4,1
16494,2020-02-27 06:30:00,48.4,1
16495,2020-02-27 06:35:00,49.4,1
16496,2020-02-27 06:40:00,49.6,1
16497,2020-02-27 06:45:00,51.8,1
16498,2020-02-27 06:50:00,54.8,1
16499,2020-02-27 06:55:00,53.0,1
16500,2020-02-27 07:00:00,51.8,1
16501,2020-02-27 07:05:00,49.6,1
16502,2020-02-27 07:10:00,49.0,1
16503,2020-02-27 07:15:00,49.8,1
16504,2020-02-27 07:20:00,50.2,1
16505,2020-02-27 07:25:00,48.6,1
16506,2020-02-27 07:30:00,47.6,1
16507,2020-02-27 07:35:00,47.0,1
16508,2020-02-27 07:40:00,46.6,1
16509,2020-02-27 07:45:00,46.0,1
16510,2020-02-27 07:50:00,45.6,1
16511,2020-02-27 07:55:00,45.4,1
16512,2020-02-27 08:00:00,46.4,1
16513,2020-02-27 08:05:00,47.0,1
16514,2020-02-27 08:10:00,48.6,1
16515,2020-02-27 08:15:00,50.6,1
16516,2020-02-27 08:20:00,49.6,1
16517,2020-02-27 08:25:00,49.0,1
16518,2020-02-27 08:30:00,49.8,1
16519,2020-02-27 08:35:00,51.0,1
16520,2020-02-27 08:40:00,50.2,1
16521,2020-02-27 08:45:00,47.8,1
16522,2020-02-27 08:50:00,45.6,1
16523,2020-02-27 08:55:00,45.0,1
16524,2020-02-27 09:00:00,45.4,1
16525,2020-02-27 09:05:00,46.4,1
16526,2020-02-27 09:10:00,47.0,1
16527,2020-02-27 09:15:00,47.8,1
16528,2020-02-27 09:20:00,48.2,1
16529,2020-02-27 09:25:00,48.2,1
16530,2020-02-27 09:30:00,49.6,1
16531,2020-02-27 09:35:00,49.0,1
16532,2020-02-27 09:40:00,48.2,1
16533,2020-02-27 09:45:00,47.8,1
16534,2020-02-27 09:50:00,48.6,1
16535,2020-02-27 09:55:00,48.8,1
16536,2020-02-27 10:00:00,48.760000000000005,1
16537,2020-02-27 10:05:00,48.04,1
16538,2020-02-27 10:10:00,48.0,1
16539,2020-02-27 10:15:00,48.0,1
16540,2020-02-27 10:20:00,48.0,1
16541,2020-02-27 10:25:00,48.0,1
16542,2020-02-27 10:30:00,48.0,1
16543,2020-02-27 10:35:00,48.0,1
16544,2020-02-27 10:40:00,48.0,1
16545,2020-02-27 10:45:00,48.0,1
16546,2020-02-27 10:50:00,48.0,1
16547,2020-02-27 10:55:00,48.0,1
16548,2020-02-27 11:00:00,48.0,1
16549,2020-02-27 11:05:00,48.0,1
16550,2020-02-27 11:10:00,48.0,1
16551,2020-02-27 11:15:00,48.0,1
16552,2020-02-27 11:20:00,48.0,1
16553,2020-02-27 11:25:00,48.0,1
16554,2020-02-27 11:30:00,48.0,1
16555,2020-02-27 11:35:00,48.0,1
16556,2020-02-27 11:40:00,48.0,1
16557,2020-02-27 11:45:00,48.0,1
16558,2020-02-27 11:50:00,48.0,1
16559,2020-02-27 11:55:00,48.0,1
16560,2020-02-27 12:00:00,48.0,1
16561,2020-02-27 12:05:00,48.0,1
16562,2020-02-27 12:10:00,48.0,1
16563,2020-02-27 12:15:00,48.0,1
16564,2020-02-27 12:20:00,48.0,1
16565,2020-02-27 12:25:00,48.0,1
16566,2020-02-27 12:30:00,48.0,1
16567,2020-02-27 12:35:00,48.0,1
16568,2020-02-27 12:40:00,48.0,1
16569,2020-02-27 12:45:00,48.0,1
16570,2020-02-27 12:50:00,48.0,1
16571,2020-02-27 12:55:00,48.0,1
16572,2020-02-27 13:00:00,48.0,1
16573,2020-02-27 13:05:00,48.0,1
16574,2020-02-27 13:10:00,48.0,1
16575,2020-02-27 13:15:00,48.0,1
16576,2020-02-27 13:20:00,48.0,1
16577,2020-02-27 13:25:00,48.0,1
16578,2020-02-27 13:30:00,48.0,1
16579,2020-02-27 13:35:00,48.0,1
16580,2020-02-27 13:40:00,48.0,1
16581,2020-02-27 13:45:00,48.0,1
16582,2020-02-27 13:50:00,48.0,1
16583,2020-02-27 13:55:00,48.0,1
16584,2020-02-27 14:00:00,48.0,1
16585,2020-02-27 14:05:00,48.0,1
16586,2020-02-27 14:10:00,48.0,1
16587,2020-02-27 14:15:00,48.0,1
16588,2020-02-27 14:20:00,48.0,1
16589,2020-02-27 14:25:00,48.0,1
16590,2020-02-27 14:30:00,48.0,1
16591,2020-02-27 14:35:00,48.0,1
16592,2020-02-27 14:40:00,48.0,1
16593,2020-02-27 14:45:00,48.0,1
16594,2020-02-27 14:50:00,48.0,1
16595,2020-02-27 14:55:00,48.0,1
16596,2020-02-27 15:00:00,48.0,1
16597,2020-02-27 15:05:00,48.0,1
16598,2020-02-27 15:10:00,48.0,1
16599,2020-02-27 15:15:00,48.0,1
16600,2020-02-27 15:20:00,48.0,1
16601,2020-02-27 15:25:00,48.0,1
16602,2020-02-27 15:30:00,48.0,1
16603,2020-02-27 15:35:00,48.0,1
16604,2020-02-27 15:40:00,48.0,1
16605,2020-02-27 15:45:00,48.0,1
16606,2020-02-27 15:50:00,48.0,1
16607,2020-02-27 15:55:00,48.0,1
16608,2020-02-27 16:00:00,48.0,1
16609,2020-02-27 16:05:00,48.0,1
16610,2020-02-27 16:10:00,48.0,1
16611,2020-02-27 16:15:00,48.0,1
16612,2020-02-27 16:20:00,48.0,1
16613,2020-02-27 16:25:00,48.0,1
16614,2020-02-27 16:30:00,48.0,1
16615,2020-02-27 16:35:00,48.0,1
16616,2020-02-27 16:40:00,48.0,1
16617,2020-02-27 16:45:00,48.0,1
16618,2020-02-27 16:50:00,48.0,1
16619,2020-02-27 16:55:00,48.0,1
16620,2020-02-27 17:00:00,48.0,1
16621,2020-02-27 17:05:00,48.0,1
16622,2020-02-27 17:10:00,48.0,1
16623,2020-02-27 17:15:00,48.0,1
16624,2020-02-27 17:20:00,48.0,1
16625,2020-02-27 17:25:00,48.0,1
16626,2020-02-27 17:30:00,48.0,1
16627,2020-02-27 17:35:00,48.0,1
16628,2020-02-27 17:40:00,48.0,1
16629,2020-02-27 17:45:00,48.0,1
16630,2020-02-27 17:50:00,48.0,1
16631,2020-02-27 17:55:00,48.0,1
16632,2020-02-27 18:00:00,48.0,1
16633,2020-02-27 18:05:00,48.0,1
16634,2020-02-27 18:10:00,48.0,1
16635,2020-02-27 18:15:00,48.0,1
16636,2020-02-27 18:20:00,48.0,1
16637,2020-02-27 18:25:00,48.0,1
16638,2020-02-27 18:30:00,48.0,1
16639,2020-02-27 18:35:00,48.0,1
16640,2020-02-27 18:40:00,48.0,1
16641,2020-02-27 18:45:00,48.0,1
16642,2020-02-27 18:50:00,48.0,1
16643,2020-02-27 18:55:00,48.0,1
16644,2020-02-27 19:00:00,48.0,1
16645,2020-02-27 19:05:00,48.0,1
16646,2020-02-27 19:10:00,48.0,1
16647,2020-02-27 19:15:00,48.0,1
16648,2020-02-27 19:20:00,48.0,1
16649,2020-02-27 19:25:00,48.0,1
16650,2020-02-27 19:30:00,48.0,1
16651,2020-02-27 19:35:00,48.0,1
16652,2020-02-27 19:40:00,48.0,1
16653,2020-02-27 19:45:00,48.0,1
16654,2020-02-27 19:50:00,48.0,1
16655,2020-02-27 19:55:00,48.0,1
16656,2020-02-27 20:00:00,48.0,1
16657,2020-02-27 20:05:00,48.0,1
16658,2020-02-27 20:10:00,48.0,1
16659,2020-02-27 20:15:00,48.0,1
16660,2020-02-27 20:20:00,48.0,1
16661,2020-02-27 20:25:00,49.68,1
16662,2020-02-27 20:30:00,54.720000000000006,1
16663,2020-02-27 20:35:00,55.0,1
16664,2020-02-27 20:40:00,54.95471698113208,1
16665,2020-02-27 20:45:00,54.77358490566038,1
16666,2020-02-27 20:50:00,54.58490566037735,1
16667,2020-02-27 20:55:00,54.39622641509434,1
16668,2020-02-27 21:00:00,54.20754716981132,1
16669,2020-02-27 21:05:00,54.01886792452829,1
16670,2020-02-27 21:10:00,53.83018867924528,1
16671,2020-02-27 21:15:00,53.64150943396227,1
16672,2020-02-27 21:20:00,53.45283018867924,1
16673,2020-02-27 21:25:00,53.264150943396224,1
16674,2020-02-27 21:30:00,53.07547169811321,1
16675,2020-02-27 21:35:00,52.88679245283019,1
16676,2020-02-27 21:40:00,52.698113207547166,1
16677,2020-02-27 21:45:00,52.50943396226416,1
16678,2020-02-27 21:50:00,52.32075471698113,1
16679,2020-02-27 21:55:00,52.13207547169812,1
16680,2020-02-27 22:00:00,51.943396226415096,1
16681,2020-02-27 22:05:00,51.75471698113208,1
16682,2020-02-27 22:10:00,51.56603773584906,1
16683,2020-02-27 22:15:00,51.37735849056604,1
16684,2020-02-27 22:20:00,51.18867924528301,1
16685,2020-02-27 22:25:00,51.0,1
16686,2020-02-27 22:30:00,50.81132075471699,1
16687,2020-02-27 22:35:00,50.62264150943396,1
16688,2020-02-27 22:40:00,50.43396226415094,1
16689,2020-02-27 22:45:00,50.24528301886792,1
16690,2020-02-27 22:50:00,50.05660377358491,1
16691,2020-02-27 22:55:00,49.86792452830189,1
16692,2020-02-27 23:00:00,49.67924528301887,1
16693,2020-02-27 23:05:00,49.490566037735846,1
16694,2020-02-27 23:10:00,49.301886792452834,1
16695,2020-02-27 23:15:00,49.11320754716981,1
16696,2020-02-27 23:20:00,49.0,1
16697,2020-02-27 23:25:00,49.4,1
16698,2020-02-27 23:30:00,49.6,1
16699,2020-02-27 23:35:00,49.0,1
16700,2020-02-27 23:40:00,48.6,1
16701,2020-02-27 23:45:00,47.6,1
16702,2020-02-27 23:50:00,47.0,1
16703,2020-02-27 23:55:00,47.4,1
16704,2020-02-28 00:00:00,48.0,1
16705,2020-02-28 00:05:00,48.4,1
16706,2020-02-28 00:10:00,47.8,1
16707,2020-02-28 00:15:00,47.2,1
16708,2020-02-28 00:20:00,49.4,1
16709,2020-02-28 00:25:00,50.0,1
16710,2020-02-28 00:30:00,49.2,1
16711,2020-02-28 00:35:00,47.2,1
16712,2020-02-28 00:40:00,46.0,1
16713,2020-02-28 00:45:00,46.0,1
16714,2020-02-28 00:50:00,44.8,1
16715,2020-02-28 00:55:00,43.8,1
